235375,A3269,R16,[SRD (Services Reconnaissance Department) Technical Section -] Shipping [Sabotage] Handbook [Volume 4 - this appears to be a draft of R14/C],1943
235377,A3269,R18/A,Lecture handouts - clandestine operations,1957
235729,A3300,256,[1943 file - purple tab] Federal Bureau of Investigation (exchange of information),1943
267140,A816,11/301/1063,"ANZUS staff planners meeting, Pearl Harbour, March 1956",1956
270755,A6119,73,"CHANDLER, Herbert, Bovyll - Volume 3",1953
270759,A6119,94,Nina CHRISTESEN [and Clem CHRISTESEN],1954
270819,A6283,146,Liaison with overseas intelligence services Vol.4,1800
272503,A6119,96,Ric Prichard THROSSELL Volume 2.,1954
273254,A1838,169/11/87 PART 18,India - Relations with China.,1962
273347,A1838,152/2/1 PART 12,Cyprus - Political developments - General,1966
276707,A6119,173,Claudio ALCORSO,1954
276712,A6122,197,Australia Meat Industry Employees' Union Queensland.,1954
277741,A6122,356,Communist Activity - Pine Creek - Katherine - Mataranka Area N.T.,1955
279306,A6122,269,CPA [Communist Party of Australia] activity and interest in Sydney University - NSW. Volume 1 [93 pages. 60 of these contain exemptions],1964
279320,A6122,261,C P of A [communist] [party] [australia] interest in schools and education. Volume 1,1955
279340,A6122,249,Communist Party of Australia - activities in libraries - Canberra. Volume 1,1954
279652,A1838,181/1/4 PART 1,Middle East - Joint Intelligence Committee weekly review of Middle East,1957
279653,A1838,181/1/4 PART 2,Middle East - Joint Intelligence Committee - weekly review of Middle East,1969
280170,A5954,1599/8,Higher Defence Organisation Constitution and Terms of Reference of Chemical Defence Board ... Chemical and Biological Warfare Subcommittee ... New Weapons and Equipment Committee ... Chemical Defence Board,1948
302544,A1209,1957/4254,"ANZUS Council meeting - Washington, November 1956",1956
304326,A432,1969/3072 ATTACHMENT 1,Wilfred Graham Burchett,1954
304327,A432,1969/3072 ATTACHMENT 2,Wilfred Graham Burchett,1954
424616,A6122,525,Communist Party of Australia - South Australia Aggregate Meetings,1949
424617,A6122,503,Communist Party of Australia - Branches Victoria St. Kilda Branch Volume 1,1949
424618,A6122,501,Communist Party of Australia - Branches Vicdtoria Boot Trade Branch,1949
424619,A6122,500,Communist Party of Australia - Branches Victoria AbbotsfordBrewery Branch,1949
424620,A6122,499,Communist Party of Australia - Branches - Victoria Exchange Branch,1949
424648,A6122,495,Commonwealth Party of Australia - Branches Victoria - SEC Green Street Branch,1949
424650,A6122,489,Communist Party of Australia. Branches Victoria Munitions Branch,1949
424651,A6122,482,Communist Party of Australia - Unemployed Relief Committee Western Australia,1949
424656,A6122,466,Communist Party of Australia - relations with Communist Party of the Soviet Union,1949
424666,A6122,453,CP of A [Communist Party of Australia] Cultural Activity SA [South Australia],1949
424668,A6122,452,"CP of A [Communist Party of Australia] - Cultural Activities, NSW [New South Wales]",1949
424915,A6980,S250846,Security Screening Procedure - Netherlands,1992
426042,A6122,563,CPA [Communist Party of Australia] - Committees NSW [New South Wales] - School Committee,1949
426043,A6122,562,CPA [Communist Party of Australia] Youth Committee - South Australia,1949
426044,A6122,561,CPA [Communist Party of Australia] - Women's Committee Western Australia,1949
426045,A6122,560,CPA [Communist Party of Australia] Youth Sub-Committee - Western Australia,1949
426047,A6122,558,CPA - [Communist Party of Australia] - Trade Union Committee - Tasmania,1949
426050,A6122,555,"CPA [Communist Party of Australia] - Arts Committee, Victoria",1949
426051,A6122,554,CPA - [Communist Party of Australia] Victoria Propaganda Committee,1949
426052,A6122,553,CPA [Communist Party of Australia] NSW [New South Wales] Student Committee,1949
426054,A6122,551,CPA - [Communist Party of Australia] Propaganda Committees - South Australia,1949
426057,A6122,548,CP of A [Communist Party of Australia - State Committee Tasmania - Volume 2,1949
426552,A6122,643,CP of A [Communist Party of Australia] - N.S.W. [New South Wales] - Newcastle District Metal Section,1949
426553,A6122,644,CP of A [Communist Party of Australia] Sections N.S.W. Bankstown/Chullora Section,1949
427513,A6122,516,CP of A [Communist Party of Australia] General Motors Holdens Fishermen's Bend Branch - Victoria,1955
427875,A6122,579,Communist Party of Australia ( CPA ) Newcastle / Hunter Valley ( Branch / District ) Volume 1,1955
429431,A6122,710,C P of A [Communist Party of Australia] Queensland Ross River Meat Works Branch,1949
429434,A6122,709,C P of A [Communist Party of Australia] Queensland Norman Park Branch,1949
429436,A6122,708,C P of A [Communist Party of Australia] Queensland Charleville Branch,1949
429438,A6122,705,C P of A [Communist Party of Australia] Queensland South Brisbane Branch,1949
429439,A6122,704,C P of A Qld [Communist Party of Australia Queensland] Shipyards Branch,1949
429441,A6122,703,C P of A [Communist Party of Australia] Queensland Toombul Branch,1949
429446,A6122,700,C P of A [Communist Party of Australia] Queensland - Wilston/Grange Branch,1949
429449,A6122,698,C P of A [Communist Party of Australia] Queensland General Branch formerly known as Brisbane Hospital Branch,1949
431263,A6122,726,CPA Qld [Communist Party of Australia Queensland] - Cairns Queerah Meatworks Branch. [All 2 folios exempt],1954
431287,A6122,737,Communist Party of Australia - Queensland - Sergeants Branch,1949
431288,A6122,738,CP of A [Communist Party of Australia] - Branches Queensland - North Industrial Branch,1949
431289,A6122,739,CP of A [Communist Party of Australia] - Queensland Virginia Branch,1949
431763,A1838,TS686/4 PART 3,"Regional Defence. Pacific, East and South East Asia. ANZUS military machinery. (ANZUS Staff Planners, Military Advisers, etc.) [64pp]",1955
441180,A6122,773,Communist Party of Australia. NSW Ross Street Technical College Branch,1949
441181,A6122,772,Communist Party of Australia. NSW Matraville/La Perouse Branch,1949
441196,A6122,756,"Communist Party of Australia. Branches NSW, West Mascot Branch",1949
441197,A6122,755,"Communist Party of Australia. Branches NSW, East Mascot Branch",1949
451165,A6119,296,Edward George ROBERTSON Volume 3,1959
451892,A6119,343,Ian Frank George MILNER volume 3,1957
457289,A6122,882,CPA [Communist Party of Australia] Defeat the Menzies Govt. [Government] Campaign Deputation to Canberra,1954
510380,A6122,917,CPA (SA) [Communist Party of Australia (South Australia)] Finance,1956
510381,A6122,918,"CPA (WA) [Communist Party of Australia, Western Australia)] Finance",1956
510802,AWM54,179/1/22,"[Chemical Warfare - General:] Headquarters, United States Army Services of Supply, South West Pacific Area, Office of the Chief Chemical Officer: Chemical Warfare Intelligence Digest, Nov 1944",1945
510807,AWM54,179/5/1 PART 8,"[Chemical Warfare - Trials:] Reports from the Chemical Defence Board, Research and Experimental Section, Innisfail, Queensland [Part 8 of 10]",1944
510827,AWM54,179/5/1 PART 3,"[Chemical Warfare - Trials:] Reports from the Chemical Defence Board, Research and Experimental Section, Innisfail, Queensland [Part 3 of 10]",1944
526756,A6122,1222,Catholic Action Part 2 (File is non-sequential with part 1),1960
543763,AWM54,179/5/20,"[Chemical Warfare - Trials:] 1) Revision of basic sampling and venting periods for Chemical Weapons; 2) A review of information derived from trials in the tropics up to May 1944; 3) Reports on trials held in Townsville, Canungra, Holdsworthy, to determine the effect of wearing respirators A/CAS light",1944
551763,A1838,748/2/4 PART 1,Vietnam - Industry and raw materials,1971
553268,A1838,1495/1/9/4 PART 4,Antarctic - International Geophysical Year - Russian Participation,1956
558639,A1838,756/1/4 PART 2,Australia-Portugal - Negotiations on Portuguese Timor - Continental shelf,1973
583686,A1838,3034/7/7 PART 1,Indonesia - Foreign aid to Indonesia,1965
658557,A6119,421,Geoffrey SAWER,1958
664377,A6119,414,Annie Margaret McARTHUR,1959
666008,A6122,1142,Communist Party of Australia - Eureka Youth League.,1949
697820,A6126,112,Doris Amelia BLACKBURN,1960
703069,A6122,1198,Catholic Action Part 1 (File is non-sequential with part 2),1958
724151,A6119,522,Dr Julius STONE,1955
737142,C123,11612,"Glasheen, Denise Nancy [Box 359]",1943
759299,A6119,530,Ronald William NEAVE Vol 1,1959
763339,A6119,566,William J LATONA,1961
763340,A6119,565,Phyllis LATONA,1961
777742,A1209,1961/83,Procedure for handling Soviet and satellite defectors,1973
801095,A6119,619,Frederick Edmund EMERY Volume 2 [45 pages - 34 of these contain exemptions],1961
833140,A6122,1223,CPA [Communist Party of Australia] NSW - Austral Bronze branch,1961
833156,A6122,1224,CPA [Communist Party of Australia] Victoria - Austral Bronze branch,1961
834147,A816,19/305/141,Indonesia,1952
877010,A6119,665,George Ernest Archer RUSSELL,1960
882094,A6119,645,"Ivan Fedorovich SKRIPOV, volume 8",1961
883947,A6122,1260,"Australian Institute of International Affairs, volume 2",1961
886646,A6126,156,"FREESTONE, Robert Cyril",1964
886739,A6119,673,Norman McDonald RICHMOND,1960
888150,A6126,170,Nancy Glen and Hector Alan MACDONALD,1964
890224,A6122,1268,Submarines landing between Darwin and Arnhem Land (Film 17 metre 76),1961
892993,A6126,197,John Kurt KAISER,1955
893254,A6119,719,Tom NELSON. Volume 1,1957
893890,A6126,184,John Alcorn DILLON,1961
906163,A1533,1955/4765,Czechoslovakian Consulate - whereabouts enquiries and policy on same.,1952
913440,A816,19/322/24,Command organisation in the Middle East. File number 1.,1952
921221,A816,14/301/677,Review of ANZAM planning by United States Joint Chiefs of Staff,1956
926537,A816,11/301/664,JIC papers - exchange of information,1949
929627,D174,H5410/4/5,Project Ikara -  Guidance System E C M,1964
943198,A6119,796,"Frances Ada GLUCK (aka Garrett, aka Bernie) nee Scott, Volume 3 [125 pages - 115 of these contain exemptions]",1950
943199,A6119,797,"Frances Ada GLUCK (aka Garrett, aka Bernie) nee Scott, Volume 4 [255 pages - 154 of these contain exemptions]",1959
943206,A6119,804,"OLLIER, Rose Marie Volume 5",1958
943942,A6119,815,Judah WATEN volume 4,1961
947261,A816,11/301/881,Relationship of Quintel Organisation to Five Power Planners Organisation,1954
947263,A816,11/301/870,Sixth Quinpartite Intelligence Conference,1954
967475,J25,1958/11086,"European Permanent Admissions - Landing Permits - ASIO Lists, Queensland",1958
967477,J25,1958/11103,"European Permanent Admissions - Landing Permits - ASIO Lists, Queensland",1959
976300,A6122,1319,"United Nations Association, Western Australia",1962
993810,A6122,1355,CPA Interest in Journalists ( CPA Activity Amoung Journalists) Volume 1 Part 2,1970
993811,A6122,1356,CPA [Communist Party of Australia] - Interest in and use of the media - Volume 1,1968
1006995,A6119,926,"NEILL, Anne Miscellaneous Part 1",1961
1006998,A6119,932,Anne NEILL. Supplement 2,1958
1009839,A1838,2451/1/2 PART 11,SEATO - Review of Organization,1980
1010702,A1838,TS175/11/20/8 PART 1,Middle East Intelligence and military situation reports,1957
1010703,A1838,TS175/11/20/8 PART 2,Middle East Intelligence and military situation reports,1958
1010704,A1838,TS181/1/4,Middle East. Joint Intelligence Weekly Review of Middle East,1961
1010705,A1838,TS181/1/6,Middle East. Joint Intelligence Committee Reports,1960
1014275,A9377,7,"[Minutes of Cypher Security Committee, 29 Dec 1943 - 20 Nov 1945]",1945
1014280,A9377,9,[The Australian Cypher 1946] Cypher typed,1946
1018624,AWM282,7,[Australian Embassy Saigon] JIO [Joint Intelligence Organisation] - Country Brief - North Vietnam,1972
1025166,A1209,1957/4990 ATTACHMENT,"Spare copies only [meeting of Commonwealth Prime Ministers, June - July 1957].",1957
1045402,A1945,244/1/4,Chinese Communist and Viet Min amphibitious capabilities - TS1172.,1958
1048159,AWM54,179/1/14 PART 4,"[Chemical Warfare - General:] Chemical Warfare and Smoke Intelligence Bulletins, prepared by General Headquarters India, General Staff Branch, MI Directorate, Meerut [Part 4 of 7]",1945
1066614,AWM54,244/2/1,"[Demolitions - Schemes:] Demolition Plans: Brisbane Fortress Area, Belt ""A""",1945
1066660,AWM54,244/2/26 PART 9,"[Demolitions - Schemes:] Operation Demolition Plan: Volunteer Defence Corps - Sketches and maps for demolition plans, Queensland and Victoria [Part 9 of 15]  [Oversize item]",1945
1066677,AWM54,244/2/2,"[Demolitions - Schemes:] Demolition Plans: Brisbane Fortress Area, Belt ""B""",1945
1066679,AWM54,244/2/3,"[Demolitions - Schemes:] Demolition Plans: Brisbane Fortress Area, Belt ""C""",1945
1066680,AWM54,244/2/4,"[Demolitions - Schemes:] Demolition Plans: Brisbane Fortress Area, Belt ""D""",1945
1066681,AWM54,244/2/5,"[Demolitions - Schemes:] Demolition Plans: Brisbane Fortress Area, Belt ""E""",1945
1066682,AWM54,244/2/6,"[Demolitions - Schemes:] Demolition Plans: Brisbane Fortress Area, Belt ""F""",1945
1066683,AWM54,244/2/7,"[Demolitions - Schemes:] Demolition Plans: Brisbane Fortress Area, Belt ""G""",1945
1066685,AWM54,244/2/8,"[Demolitions - Schemes:] Demolition Plans: Victoria Bridge, Brisbane Fortress Area, Belt ""G"", 17 Dec 1942",1942
1066686,AWM54,244/2/9,"[Demolitions - Schemes:] Demolition Plans: Brisbane Fortress Area, Belt ""G""",1945
1066687,AWM54,244/2/10 PART 1,"[Demolitions - Schemes:] Appendix IV to report on demolition of Grey St Bridge, Brisbane Fortress Area, Belt ""G"" [Part 1 of 2]",1942
1066688,AWM54,244/2/10 PART 2,"[Demolitions - Schemes:] Demolition of Grey St Bridge, Brisbane Fortress Area, Belt ""G"", 17 Dec 1942 [Part 1 of 2]",1942
1066689,AWM54,244/2/11,"[Demolitions - Schemes:] Demolition - Albert Railway Bridge, Indooroopilly, Brisbane Fortress Area, Belt ""G"", Jan 1943",1943
1066690,AWM54,244/2/12,"[Demolitions - Schemes:] Demolition - Indooroopilly Toll Bridge, Brisbane Fortress Area, Belt ""G"", 2 Feb 1943",1943
1066691,AWM54,244/2/13,"[Demolitions - Schemes:] Demolition Plans: Brisbane Fortress Area, Belt ""H""",1945
1066692,AWM54,244/2/14,"[Demolitions - Schemes:] Demolition Plans: Brisbane Fortress Area, Belt ""J""",1945
1066701,AWM54,244/2/15,"[Demolitions - Schemes:] Demolition Plans: Brisbane Fortress Area, Belt ""K""",1945
1066703,AWM54,244/2/16,"[Demolitions - Schemes:] Demolition Plans: Brisbane Fortress Area, Belt ""L""",1945
1066705,AWM54,244/2/17,"[Demolitions - Schemes:] Demolition Plans: Brisbane Fortress Area, Belt ""M""",1945
1066706,AWM54,244/2/18,"[Demolitions - Schemes:] Demolition Plans: Hornibrook Highway, Qld [Oversize item]",1945
1066707,AWM54,244/2/19,"[Demolitions - Schemes:] Demolition Schedule Queensland: Road Block Mines, 2 Corps Engineer Officers",1945
1066711,AWM54,244/2/21,"[Demolitions - Schemes:] Schedule of major demolitions: Demolition schedule, NSW, jetties",1942
1066713,AWM54,244/2/22,"[Demolitions - Schemes:] Bridges in New South Wales - List of explosives and accessories required, Jun 1942",1942
1066715,AWM54,244/2/23,"[Demolitions - Schemes:] Demolition Plan: Victoria, Eastern Area [Oversize item]",1945
1066716,AWM54,244/2/24,"[Demolitions - Schemes:] Demolition Plan: Victoria, Western Area [Oversize item]",1945
1066718,AWM54,244/2/25,"[Demolitions - Schemes:] NSW State War Effort, Co-ordination Committee: Demolitions and denial of resources to the enemy",1945
1066776,AWM54,244/2/29 PART 1,"[Demolitions - Schemes:] Plans of bridges in the event of bridge demolitions, north and south coast of NSW and northern towns of NSW [Part 1 of 2]",1945
1066777,AWM54,244/2/29 PART 2,"[Demolitions - Schemes:] Plans of bridges in the event of bridge demolitions, north and south coast of NSW [Part 2 of 2]",1945
1066778,AWM54,244/2/30,[Demolitions - Schemes:] Demolition Plan: South Australia - Forward Area Schedule (bridges and jetties); Outports Schedule (jetties); Oil Installation Schedule; Dredges and Barges Schedule,1945
1066784,AWM54,244/2/38,[Demolitions - Schemes:] Headquarters Victoria Garrision Brigade: Operational demolitions,1945
1066803,AWM54,244/2/41,"[Demolitions - Schemes:] Demolition Plan: Road bridge - Richmond River at Casino, Tween River at Byangum, Richmond River at Coraki, Tweed River at Murwillumbah and Barney's Point",1945
1066805,AWM54,244/2/43,"[Demolitions - Schemes:] Emergency demolition of Bulk Oil Installation Vacuum Oil Company Pty Ltd, Wickham, Newcastle NSW; Draft scheme for denial to the enemy, Bulk oil installations at Balmain, Sydney, Atlantic Union Oil Company Ltd",1945
1066813,AWM54,244/2/47,"[Demolitions - Schemes:] Plans for the destruction of Ocean Terminal Petroleum Depots, Brisbane",1942
1066814,AWM54,244/2/48,"[Demolitions - Schemes:] Scorched Earth Policy in respect of electricity systems - notes on policy and methods of destructions, 27 May 1943",1943
1066818,AWM54,244/3/1,"[Demolitions - Preparation:] 2nd Australian Corps: Schedule of major demolitions, May 1942",1942
1066820,AWM54,244/3/2,[Demolitions - Preparation:] Schedule of progress - major bridge demolitions,1945
1066822,AWM54,244/3/3,"[Demolitions - Preparation:] Report on demolition plan for road bridge over Minnamurra River, and the Nowra Area. Reconnaissance carried out by Capt Carmicheal",1942
1066824,AWM54,244/3/4,[Demolitions - Preparation:] Schedule of demolitions - Aerodromes and Air Bases beyond Australia,1941
1067011,A6122,1427,Correspondence between the Director General of ASIO and the Prime Minister relating to 'The Case' and the Petrovs,1956
1067017,A6119,1080,"CLARKE, Duncan Haig. Supplement 1",1959
1098119,A6119,1072,"NOVIKOFF, Nicholas Victor [This item contains 1 page numbered 98 which contains exemptions. Pages 1-97 are on A6119, item 631]",1962
1101063,A6126,340,Export of strategic metals from Nauru. Volume 1,1963
1108418,A6119,1155,"BACON, Kathleen Mary ( aka Olive nee CALLAGHAN ) Volume 3",1970
1109489,A6119,1131,Rex Alfred MORTIMER. Volume 1,1956
1109773,A6119,1099,Reverend Rex Collis Mathias,1962
1119212,A6122,803,CPA [Communist Party of Australia] (NSW) Southern Miners' Branch,1957
1119707,A6119,1356/REFERENCE COPY,"RAVLICH, Ante",1960
1121876,A6122,614,Communist Party of Australia - Branches Victoria - Bendigo branch,1954
1132063,A7359,BOX 13/63,Organisation of British Security Service,1963
1132219,A7359,BOX 10/13,Report by [portion of title exempt] on the recommendation of a security service of the Commonwealth of Australia after the termination of hostilities (together with comment on the present organisation of the Commonwealth Security Service) 22.9.44,1944
1132740,A7359,BOX 10/14,[Supplementary questions re British Security Service] [TITLE EXEMPT],1944
1134524,A6706,34,Correspondence between Australian Prime Ministers (Menzies/Holt) and Heads of other Governments: Indonesia,1966
1135183,A9559,1,Typex Machine MK 22. General and technical information. (BID/01/7 Volume 1. Copy no 378),1954
1138526,A1209,1963/6286,[Title Exempt],1963
1140232,A6119,1412,Joyce Enid CLARKE  - Volume 1,1963
1141884,A1209,1961/181,"SEATO - Report of 6th Intelligence Committee meeting, Bangkok, December 1960",1961
1141905,A1209,1961/311 PART 1,Main trends in Soviet capabilities and policies 1960-65 ( ) [Title partially exempt],1969
1142491,A1209,1958/5150,Middle East - JIC intelligence summaries 1958,1958
1145095,A6119,1421,"HEALY, Michael aka McCRACKEN, Francis, Volume 3 [6 pages - all of these contain exemptions]",1963
1163770,A6119,1494,"BURNS, Geordie aka Gilbert aka George [This item contains 2 pages numbered 62 and 63, both of which contain exemptions. Pages 1-61 are on A6119, item 218]",1963
1171839,A5799,14/1958,"Australia, New Zealand and the US - Military talks on Indonesia [Contains folio notice advice only]",1958
1173015,A1838,699/1/4,"Australian, New Zealand and United States talks (1963) on security situation in South West Pacific",1963
1173747,A6122,83,"Cabin 12, administration - Personal correspondence to Vladimir and Evdokia PETROV",1956
1174345,A5799,4/1961,Theatre estimate to be used in the development of MPO plan 6/61 [and supplement no. 1],1961
1178998,A6126,612,"WOLF, Ruth [3 pages - all of these contain exemptions]",1963
1184093,A1533,1956/187,"Alleged smuggling of goods and forged currency - Sydney. THOMPSON, Lachlan Joseph and others",1959
1184144,A1533,1956/1470,"[Modified title: CIS co-operation with ASIO - complaint regarding SJ MARUZEWSKI, aka MARUE]",1956
1184210,A1533,1956/1934 PART A,Currency - Miscellaneous offenders,1976
1184507,A1533,1954/1099,Office seals,1961
1184508,A1533,1953/1010,Police training classes for police officers and investigators all states except New South Wales,1968
1328060,A1209,1964/6040 PART 1,Deployment of Australian troops in Malaysia,1964
1335432,A1209,1962/3602,Disarmament - NATO Council discussions,1964
1340587,A1533,1957/2081,Counterfeit US currency passed in Curacao,1968
1340608,A1533,1959/446 PART 1,Commonwealth Bank of Australia - Exchange Control - Sustenance remittances,1966
1340616,A1533,1959/382,Security of official documents,1974
1340632,A1533,1957/3549,"FALLIS, Herbert Elmer - Alleged counterfeiting of US currency",1959
1340660,A6126,662,"BALZI, Gildo",1800
1342365,A4940,C2617,Australian Expeditions to Antarctic Continent - Policy,1961
1353743,A9108,ROLL 16/23,Democratic Republic of Vietnam - Organisations abroad,1952
1363488,A6122,1566,"Employee organisations - Australian Federated Ironworkers Association, NSW, Volume 5",1963
1363489,A6122,1567,"CPA Branches, NSW - Australian Iron and Steel, South Coast, Volume 1",1957
1373299,A3092,201/7/1 PART 2B,US defence policy,1960
1373870,A7936,B/1/1 PART 1,Establishment - Original report,1951
1373872,A7936,B/2/1,Security procedure and instructions [portion of title exempt],1963
1373876,A7936,B/2/2,"Relates to ASIS [imposed title, original item title exempt]",1985
1373884,A7936,B/2/2A,File amendments [portion of title exempt],1979
1373889,A7936,B/4/8,"Relates to ASIS [imposed title, original item title exempt]",1960
1373893,A7936,B/5/8 PART 1,ASIS Financial file 1955-1956,1957
1373898,A7936,B/5/9,Estimates 1956-1957 [portion of title exempt],1956
1373901,A7936,B/5/10,Estimates 1957-1958,1957
1373905,A7936,B/8/2,"Relates to ASIS [imposed title, original item title exempt]",1957
1373906,A7936,B/9/1,"Relates to ASIS [imposed title, original item title exempt]",1953
1373910,A7936,B/9/3,Unattached list [portion of title exempt],1969
1373913,A7936,B/19/1 PART 2,Codewords and nicknames,1977
1379751,A1196,22/501/138 PART 1,Target studies - [Title modified],1959
1385057,A3092,221/10/1/6,[Title exempt],1958
1389144,A1838,528/1/7 PART 1,Hong Kong - Civil disturbances,1966
1494793,A6119,1808,"GILLEN, James Patrick - Supp 1",1956
1500804,A1838,3006/4/3 PART 22,Indonesia - Relations with Portuguese Timor,1977
1501059,A1838,3006/6/6,South East Asia intra regional relations - Thailand - Relations with Singapore,1978
1505594,A1838,3027/10/6 PART 2,Malaysia - Australia relations - Australian representation,1978
1505717,A1838,3038/2/1 PART 24,Portuguese Timor - Political and General,1982
8844797,P3,T1965/0714,"Van Zelm, Rudolf",1966
1509102,A1838,3034/9/1 PART 6,Indonesia - Activity in the United Nations,1979
1509533,A1838,3034/12/4 PART 5,"Indonesia - Monthly reports - Services Attache, Djakarta [307pp]",1978
1510532,A1838,3107/38/14 PART 11,China - Relations with Australia - Briefing material,1978
1511471,A1838,3107/33/1 PART 35,China - Foreign policy - General,1977
1512129,A1838,3103/10/20/1 PART 15,Japan - Relations with Australia - Basic Treaty of friendship and cooperation,1976
1512131,A1838,3103/10/20/1 PART 16,Japan - Relations with Australia - Basic Treaty of friendship and cooperation,1976
1512132,A1838,3103/10/20/1 PART 17,Japan - Relations with Australia - Basic Treaty of friendship and cooperation,1976
1512397,A1838,3103/11/90 PART 19,Japan - Relations with South Korea,1976
1515905,A1533,1956/1886,"KAPUR, Sant Singh [0.5cm]",1961
1515911,A1533,1956/2059,"SPONG, Lionel [4 pages]",1966
1515939,A1533,1953/350,Police cooperation - Great Britain [2 pages],1953
1515962,A1533,1956/2986,"Joint intelligence bureau, Victoria Barracks - Theft of staff's money [12 pages]",1956
1526526,A6122,1613,"Security Personnel Vetting Department of the Interior - DeSMET, Jules Albert",1954
1526907,A6119,1847,"COLEMAN, Alfred Edgar - Volume 2",1964
1536025,A5954,865/4,[Establishment of an Australian Secret Service] - Modified plan 5 September 1951,1951
1565455,A1945,143/1/4,Intelligence on Middle East (File No 3) [1cm],1962
1565703,A1945,248/7/14,Indonesia - Situation reports,1958
1593052,A9108,ROLL 14/17,"The civil service purge, UK [10 pages]",1951
1593054,A9108,ROLL 14/26,"Reports from security liaison office, Hong Kong [0.5cm]",1951
1596194,A9108,ROLL 15/15,Political situation in Burma,1953
1604137,MT929/1,V1957/35920,"Paas, Hubert Joseph",1981
1610564,A6126,883,"Clark, Charles",1954
1611269,MT1078/1,V1959/35173,"Paas, Yvonne Marie",1962
1724899,A1838,919/8/9 PART 24,United Nations - Disarmament - Prohibition of use of nuclear weapons resolution 1653 - Control of missile system SALT [Strategic Arms Limitation Talks],1979
1725233,A1838,383/4/1/4,Top secret douments - North Vietnam,1961
1725371,A1838,663/4/7 PART 2,JIC and JIS programme of work,1963
1725389,A1838,TS663/4/11 PART 2,JIC - Australian intelligence targets and priorities,1965
1725390,A1838,TS663/4/11 PART 3,JIC - Australian intelligence targets and priorities,1968
1725394,A1838,TS663/11,"Intelligence conference Melbourne, November 1958 and Washington, 1962 and London, 1966",1967
1728270,A1838,TS690/4/5 PART 6,JIC London reports,1975
1728345,A1838,TS694/2/3 PART 5,Exchange of intelligence material with the United States of America policy,1964
1728347,A1838,694/2/3 PART 6,Exchange of intelligence material with the United States of America policy,1977
1728353,A1838,TS694/2/3/4 PART 1,[Modified title: Exchange of information],1968
1728355,A1838,TS694/2/3/4 PART 2,[Modified title: Exchange of information],1969
1728357,A1838,TS694/2/3/4 PART 3,[Modified title: Exchange of information],1970
1728358,A1838,TS694/2/3/4 PART 4,[Modified title: Exchange of information],1970
1728359,A1838,TS694/2/3/4 PART 5,[Modified title: Exchange of information],1971
1728363,A1838,TS694/2/3/4 PART 7,[Modified title: Exchange of information],1973
1728364,A1838,694/2/4 PART 4,[Modified title: Exchange of intelligence material with the United States of America] - Received from Washington,1969
1728366,A1838,TS694/2/4 PART 5,[Modified title: Exchange of intelligence material with the United States of America] - Received from Washington,1971
1728367,A1838,TS694/2/4 PART 6,[Modified title: Exchange of intelligence material with the United States of America] - Received from Washington,1972
1728370,A1838,694/2/4/1 PART 1,[portion of title exempt] Intelligence Estimates [2cm],1971
1728371,A1838,694/2/4/1 PART 2,[portion of title exempt] Intelligence Estimates [0.5cm],1984
1728584,A1838,696/2/3 PART 2,Indonesia - Armed forces,1980
1730703,A1838,TS3006/10/4 PART 3A,South East Asia intra regional relations - Malaysia/Singapore [3 pages],1969
1730914,A1838,3107/40/116,China - Relations with Thailand,1973
1732894,A1838,TS666/65/14,Intelligence conference on China,1968
1743659,A1945,10/1/34,JIB [Joint Intelligence Bureau] reports on military aircraft for Indonesia - Request for by the Minister of the Air [0.25cm],1958
1744458,A1838,69/1/4/13 PART 3,USSR [Union of Soviet Socialist Republics] - Relations with other countries - New Zealand,1979
1745002,A1838,181/15/1 PART 7,Middle East - Palestine Liberation Organisation and Arab league - Representatin in Australia,1982
1754919,A6980,S250156,Special screening of migrants from Italy - Mafia,1965
1756106,A1838,694/2/3/4 PART 8,[Modified title: Exchange of information],1973
1756108,A1838,694/2/3/4 PART 9,[Modified title: Exchange of information],1974
1791483,A1945,248/1/5,Indications of communist preparations for early war in South East Asia - UK committee report,1959
1798749,K279,1960/487 PART 1,WRE [Weapons Research Establishment] record of technical enquiries and information [Department of Works/Construction],1962
1798752,K279,1960/487 PART 2,WRE [Weapons Research Establishment] record of technical enquiries and information [Department of Works/Construction],1963
1798753,K279,1980/671 PART 1,Defence (Army) Swanbourne and Springhill - training facilities for SASR [Special Air Service Regiment] [Department of Works/Construction],1982
1798755,K279,1980/671 PART 2,Defence (Army) Swanbourne and Springhill - training facilities for SASR [Special Air Service Regiment] [Department of Works/Construction],1986
1798756,K279,1980/1192,Housing and Construction - OAT Working Party Report [Department of Works/Construction],1981
1798757,K279,1982/847,Defence (Army) - unit magazine at Swanbourne - siting board [Department of Works/Construction],1982
1803202,AWM193,32 PART 1,"[Eastern Command ""G"" Branch records:] Anti sabotage: vulnerable points, 22/8/39 - 1/9/39 Part 1",1939
1810624,A6119,2200,"Geddes, Herbert Thomas - Volume 1 additional papers",1956
1811164,A4624,NN,HMAS Leeuwin Tenders - Quarter ending 31/3/41,1941
1811169,A4624,NN,HMAS Bribane Tenders - Quarter ending 30/6/42,1942
1825924,A1945,83/1/12,The likelihood of global war up to mid 1963 [10 pages],1958
1826005,A1945,139/2/4,Release of Joint Intelligence Bureau [JIB] (M) reports and items to [remainder of title exempt],1968
1827011,A1945,249/1/6,SEATO - Study group on engineering workshops [1cm],1957
