barcode,series,control symbol,title,contents dates,contents start year,contents end year,original access status,original access decision reasons,original access decision date,current access status,current access decision reasons,current access decision date,days closed,years closed,url
8267707,A13883,300/1 PART 2,Singapore Borneo Territories - political,30 Sep 1963 - 11 Mar 1964,1963,1964,Closed,Withheld pending adv,2011-08-29 00:00:00,Open with exception,33(1)(a),2017-01-11 00:00:00,1962,5 years 136 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8267707
8268473,A9737,1992/50567 PART 1,ASEAN (Association of South East Asian Nations) - Relations with USSR (Union of Soviet Socialist Republics),16 Mar 1987 - 05 Oct 1988,1987,1988,Closed,Withheld pending adv,2014-03-17 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-10-24 00:00:00,1317,3 years 221 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8268473
9009148,A1209,1977/1862 PART 2,Nuclear safeguards policy - France,1979 - 1979,1979,1979,Closed,Withheld pending adv,2012-05-30 00:00:00,Open with exception,33(1)(a),2017-04-06 00:00:00,1772,4 years 311 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9009148
9009153,A1209,1977/1862 PART 7,Nuclear safeguards policy - France,1980 - 1982,1980,1982,Closed,Withheld pending adv,2012-05-18 00:00:00,Open with exception,33(1)(a),2017-02-07 00:00:00,1726,4 years 265 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9009153
9579922,A10028,800/73/3 PART 2,China - bi-lateral relations - Japan - economic,1979 - 1980,1979,1980,Closed,Withheld pending adv,2016-05-03 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-02-06 00:00:00,279,0 years 279 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9579922
98220,A462,439/1/45 PART 2,SEATO [South East Asia treaty organisation] - Economic policy,1955 - 1955,1955,1955,Closed,Withheld pending adv,2012-05-07 00:00:00,Open,,2017-04-04 00:00:00,1793,4 years 332 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=98220
7425077,A432,SEC1990/618,Allegations about Romanian Drug running and ASIO investigations,1990 - 1990,1990,1990,Closed,Withheld pending adv,2016-12-13 00:00:00,Open with exception,33(1)(a) | 33(1)(d),2017-03-22 00:00:00,99,0 years 99 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7425077
7436575,A432,1990/8175,Soviet interference in Australian Politics - recommendations re expulsion - denial of visas,1990 - 1990,1990,1990,Closed,Closed period | Withheld pending adv,2016-07-19 00:00:00,Open with exception,33(1)(a),2017-11-08 00:00:00,477,1 years 112 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7436575
7436584,A432,1990/14573,Inspector General of Intelligence and Security Annual Report 1989-1990,1989 - 1990,1989,1990,Closed,Withheld pending adv,2016-08-23 00:00:00,Not yet examined,,2017-11-09 00:00:00,443,1 years 78 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7436584
7436627,A10500,D90,Explosives,1977 - 1978,1977,1978,Closed,Withheld pending adv,2014-12-01 00:00:00,Open with exception,33(1)(a) | 33(1)(d),2017-01-18 00:00:00,779,2 years 49 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7436627
9471623,A425,C1991/5458,BARRIER CONTROL - Secondment Of Officer From Hong Kong,1991 - 1992,1991,1992,Closed,Withheld pending adv,2016-02-19 00:00:00,Open with exception,33(1)(a) | 33(1)(g),2017-11-08 00:00:00,628,1 years 263 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9471623
9542625,M2641,1979-5/5 PART 2,Legal and treaties,01 May 1979 - 31 Jul 1979,1979,1979,Closed,Withheld pending adv,2011-07-08 00:00:00,Open with exception,33(1)(a),2017-11-14 00:00:00,2321,6 years 130 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9542625
9579892,A10028,225/4/10/1 PART 2,China - Korea Relations - DPRK [Democratic People's Republic of Korea],1974 - 1976,1974,1976,Closed,Withheld pending adv,2012-08-22 00:00:00,Open with exception,33(1)(a),2017-02-21 00:00:00,1644,4 years 183 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9579892
9579910,A10028,800/1/1 PART 1,China - foreign policy and relations with third countries - foreign policy general,1976 - 1978,1976,1978,Closed,Withheld pending adv,2014-11-26 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-11-07 00:00:00,1077,2 years 347 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9579910
7557743,A4531,201/2/1 PART 19,Saigon - Vietnam - political general [re Republic of Vietnam also known as South Vietnam],04 Nov 1974 - 07 Mar 1975,1974,1975,Closed,33(1)(a) | Withheld pending adv,2011-05-10 00:00:00,Open with exception,33(1)(a),2017-03-14 00:00:00,2135,5 years 309 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7557743
7557783,A4531,201/2/1L PART 2,Saigon - Laos - internal - political general,30 Jun 1967 - 24 Apr 1969,1967,1969,Closed,Withheld pending adv,2011-05-02 00:00:00,Open with exception,33(1)(a),2017-03-27 00:00:00,2156,5 years 330 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7557783
7557988,A4531,215/4/4 PART 1,Saigon - RAAF representation in Vietnam - RAAFV [Royal Australian Air Force Vietnam] [re Republic of Vietnam also known as South Vietnam],14 Feb 1963 - 28 Aug 1968,1963,1968,Closed,Withheld pending adv,2011-04-28 00:00:00,Open,,2017-03-31 00:00:00,2164,5 years 338 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7557988
7592020,A432,1963/3173 PART 6,Antarctic Treaty - Draft convention on conservation of wildlife (now known as agreed measures on the conservation of antarctic flora and fauna),1979 - 1980,1979,1980,Closed,Withheld pending adv,2012-11-15 00:00:00,Open,,2017-10-24 00:00:00,1804,4 years 343 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7592020
7637345,A463,1987/549 PART 1,Office of National Assessments - Staffing arrangements,21 Dec 1981 - 31 Aug 1984,1981,1984,Closed,Withheld pending adv,2013-07-29 00:00:00,Open,,2017-10-19 00:00:00,1543,4 years 82 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7637345
7860478,A432,1972/3396 PART 37,Legality of French nuclear tests in Pacific,1974 - 1974,1974,1974,Closed,Withheld pending adv,2013-12-18 00:00:00,Open with exception,33(2)(a) | 33(2)(b),2017-02-13 00:00:00,1153,3 years 57 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7860478
7861777,A432,1972/3396 PART 38,Legality of French Nuclear Tests in the Pacific,1974 - 1974,1974,1974,Closed,Withheld pending adv,2013-12-19 00:00:00,Open with exception,33(1)(a),2017-02-13 00:00:00,1152,3 years 56 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7861777
7904438,A6980,S202374,MONTEROSSO Saverio,1967 - 1979,1967,1979,Closed,Withheld pending adv,2009-12-01 00:00:00,Open,,2017-06-14 00:00:00,2752,7 years 195 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7904438
7913189,A432,1972/3396 PART 41,Legality of French nuclear tests in Pacific,1975 - 1976,1975,1976,Closed,Withheld pending adv,2013-12-19 00:00:00,Open,,2017-05-24 00:00:00,1252,3 years 156 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7913189
7916674,A432,1985/5954,Freedom of Information Request by Mr B Toohey Re Access to Documents on Chris Boyce and Andrew Dalton,1984 - 1985,1984,1985,Closed,Withheld pending adv,2016-03-21 00:00:00,Open with exception,33(1)(a) | 33(1)(d),2017-10-26 00:00:00,584,1 years 219 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=7916674
8135039,A4531,221/1/6 PART 1,Saigon - Vietnam - ICC [International Control Commission] [re Republic of Vietnam also known as South Vietnam],23 Dec 1964 - 29 Sep 1965,1964,1965,Closed,Withheld pending adv,2011-05-02 00:00:00,Open with exception,33(1)(a),2017-08-28 00:00:00,2310,6 years 119 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8135039
8135352,A13256,221/4/1 PART 1,Vientiane - Laos relations with Australia - political general,20 Sep 1960 - 05 Dec 1967,1960,1967,Closed,Withheld pending adv,2011-05-09 00:00:00,Open with exception,33(1)(a),2017-03-14 00:00:00,2136,5 years 310 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8135352
842608,A1838,TS698/6 PART 1,Regional Defence Organisation - China - Hong Kong,1955 - 1967,1955,1967,Closed,Withheld pending adv,2012-03-09 00:00:00,Open with exception,33(1)(a),2017-02-28 00:00:00,1817,4 years 356 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=842608
8256703,A9737,1990/3740,USSR - Foreign Policy - Antarctic Claim,01 Jul 1986 - 12 Nov 1991,1986,1991,Closed,Withheld pending adv,2014-06-27 00:00:00,Open with exception,33(1)(a),2017-07-12 00:00:00,1111,3 years 15 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8256703
8264912,A9737,1992/51643 PART 1,Indonesia - East Timor - Information,09 Jun 1977 - 24 Apr 1992,1977,1992,Closed,Withheld pending adv,2012-02-20 00:00:00,Open with exception,33(1)(a),2017-10-12 00:00:00,2061,5 years 235 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8264912
8266615,A9737,1991/70538,RAN (Royal Australian Navy) - Overseas Visits - Indian Ocean,23 Apr 1984 - 10 Feb 1989,1984,1989,Closed,Withheld pending adv,2015-07-27 00:00:00,Open with exception,33(1)(a),2017-07-26 00:00:00,730,1 years 365 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8266615
8268672,A9737,1992/51214 PART 1,Singapore - Relations with United Kingdom,02 Feb 1972 - 05 Nov 1985,1972,1985,Closed,Withheld pending adv,2011-07-04 00:00:00,Open with exception,33(1)(a),2017-06-30 00:00:00,2188,5 years 362 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8268672
8268816,A9737,1990/3898,Russia - Defence Presence in Indian Ocean,05 Jul 1983 - 06 Jul 1994,1983,1994,Closed,Withheld pending adv,2015-01-09 00:00:00,Open with exception,Closed period | Withheld pending adv,2017-02-27 00:00:00,780,2 years 50 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8268816
8861430,A10756,LC2038,Project Jindalee - Radar for Defence surveillance [Submission No. 2150 refers],26 Apr 1978 - 30 May 1978,1978,1978,Closed,Withheld pending adv,2014-04-30 00:00:00,Open with exception,33(1)(a),2017-06-02 00:00:00,1129,3 years 33 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8861430
8889058,A9992,1945/7,Unregistered files of the Department of External Affairs - Territorial Claims in the Antarctic. Foreign Office Research Department document [AS3748/453/G],01 May 1945 - 01 May 1945,1945,1945,Closed,Withheld pending adv,2011-07-26 00:00:00,Open,,2017-03-09 00:00:00,2053,5 years 227 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8889058
8923478,A571,1970/6139 PART 5,International Monetary Fund - Correspondence with Executive Director,1971 - 1973,1971,1973,Closed,Withheld pending adv,2016-11-11 00:00:00,Open with exception,33(1)(a),2017-02-20 00:00:00,101,0 years 101 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8923478
9000248,A432,1972/109 PART 1,Double tax agreement - Australia-United States of America,1971 - 1979,1971,1979,Closed,Withheld pending adv,2016-11-04 00:00:00,Open with exception,33(1)(a),2017-04-20 00:00:00,167,0 years 167 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9000248
9009149,A1209,1977/1862 PART 3,Nuclear safeguards policy - France,1980 - 1980,1980,1980,Closed,Withheld pending adv,2012-06-06 00:00:00,Open,,2017-03-31 00:00:00,1759,4 years 298 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9009149
9037492,A10756,LC1818,Relations with Yugoslavia including [title partially exempt] [Submission No. 2040 refers],12 Jan 1978 - 12 Nov 1979,1978,1979,Closed,Withheld pending adv,2014-05-05 00:00:00,Open,,2017-11-29 00:00:00,1304,3 years 208 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9037492
9579887,A10028,225/3/1/1 PART 1,China/USSR relations - border dispute,1973 - 1976,1973,1976,Closed,Withheld pending adv,2015-12-16 00:00:00,Open with exception,33(1)(b),2017-02-17 00:00:00,429,1 years 64 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9579887
8350125,A1838,169/11/106 PART 1,India - Relations with other countries - Indonesia,1948 - 1954,1948,1954,Closed,Withheld pending adv,2011-08-29 00:00:00,Open,Withheld pending adv,2017-10-25 00:00:00,2249,6 years 58 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8350125
842073,A1838,TS682/6/1/1,Joint Intelligence Committee - An assessment of developments in Indonesia up to the end of 1960,1959 - 1959,1959,1959,Closed,Withheld pending adv,2014-07-31 00:00:00,Open,,2017-05-18 00:00:00,1022,2 years 292 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=842073
842524,A1838,TS696/1/2 PART 1,Regional Defence Organisation - Defence of Asia including Far East and South East Asia and South Asia,1955 - 1955,1955,1955,Closed,Withheld pending adv,2015-07-22 00:00:00,Open with exception,33(1)(a) | Withheld pending adv,2017-02-23 00:00:00,582,1 years 217 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=842524
8911897,A12909,1865,Submission No 1865 : East Timor - Australian policy - Decision 4485(FAD),11 Jan 1978 - 17 Jan 1978,1978,1978,Closed,33(1)(a) | Withheld pending adv,2016-08-29 00:00:00,Open with exception,33(1)(a),2017-04-06 00:00:00,220,0 years 220 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=8911897
9000249,A432,1972/109 PART 2,Double tax agreement - Australia-United States of America,1980 - 1980,1980,1980,Closed,Withheld pending adv,2016-11-15 00:00:00,Open with exception,33(1)(a),2017-04-21 00:00:00,157,0 years 157 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9000249
9127954,A1209,1981/1123C PART 1,Commonwealth Heads of Government regional meeting 1978 - Hilton Bombing Call Out of Troops procedures,1978 - 1996,1978,1996,Closed,Withheld pending adv,2015-08-20 00:00:00,Open with exception,33(1)(a) | 33(1)(d),2017-02-27 00:00:00,557,1 years 192 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9127954
9542624,M2641,1979-5/5 PART 4,Legal and treaties,02 Nov 1979 - 31 Dec 1979,1979,1979,Closed,Withheld pending adv,2011-07-08 00:00:00,Open,,2016-06-03 00:00:00,1792,4 years 331 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9542624
9762571,A10756,LC5088 PART 1,"Future of Royal Australian Air Force (RAAF) Deployments to Butterworth, Malaysia [Submission No. 5944 refers]",20 Jan 1983 - 08 Feb 1983,1983,1983,Closed,Withheld pending adv,2014-05-07 00:00:00,Open with exception,33(1)(a),2017-04-06 00:00:00,1065,2 years 335 days,http://www.naa.gov.au/cgi-bin/Search?O=I&Number=9762571
